audio_id,title,language,category
67953ddd05e5f89c4597ab5c,पित्तामुळे डोके दुखत असेल तर काय घरगुती उपाय करावे ： डॉ सतीश उपळकर,Marathi,Health
67953ddf05e5f89c4597ab73,पिवळे दात पांढरे करण्याचे घरगुती उपाय ： डॉ सतीश उपळकर,Marathi,Health
67953de005e5f89c4597ab8a,पोट गच्च झाल्यावर काय करावे घरगुती उपाय？ ： डॉ सतीश उपळकर ｜ pot gachh zalyas upay,Marathi,Health
67953de205e5f89c4597aba1,पोट गच्च होणे यावर घरगुती उपाय ： डॉ सतीश उपळकर ｜ Pot gachh hone upay,Marathi,Health
67953de305e5f89c4597abb8,पोट जड वाटणे यावर घरगुती उपाय ： डॉ सतीश उपळकर ｜ Pot jad hone upay in Marathi,Marathi,Health
67953de505e5f89c4597abcf,पोट फुगणे यावर घरगुती उपाय ： डॉ सतीश उपळकर ｜ pot fugne upay in Marathi,Marathi,Health
67953de605e5f89c4597abe6,"पोट साफ न होण्याची कारणे, लक्षणे व पोट साफ होण्यासाठी उपाय by Dr Satish Upalkar",Marathi,Health
67953de805e5f89c4597abfd,पोटाची गाठ सरकणे यावर घरगुती उपाय ： डॉ सतीश उपळकर ｜ potachi gath sarkane upay Marathi,Marathi,Health
67953dea05e5f89c4597ac14,पोटात आग होणे यावर घरगुती उपाय ： डॉ सतीश उपळकर ｜ Potat aag hone upay in marathi,Marathi,Health
67953dec05e5f89c4597ac2b,पोटात उजव्या बाजूला दुखणे यावर घरगुती उपाय ： डॉ सतीश उपळकर ｜ Potat right side pain in Marathi,Marathi,Health
67953df005e5f89c4597ac42,पोटात कळ येणे यावर घरगुती उपाय ： डॉ सतीश उपळकर ｜ Potat kal marne upay in Marathi,Marathi,Health
67953df105e5f89c4597ac59,पोटात कालवणे यावर घरगुती उपाय ： डॉ सतीश उपळकर ｜ pot kalavne upay in Marathi,Marathi,Health
67953df305e5f89c4597ac70,पोटात गुडगुड आवाज येणे याची कारणे व उपाय ： डॉ सतीश उपळकर @HealthMarathiChannel,Marathi,Health
67953df505e5f89c4597ac87,पोटात गुरगुरणे यावर घरगुती उपाय ： डॉ सतीश उपळकर ｜ pot gurgurne upay in Marathi,Marathi,Health
67953df605e5f89c4597ac9e,पोटात गॅस होणे यावरील घरगुती उपाय ： डॉ सतीश उपळकर ｜ Stomach gas home remedies,Marathi,Health
67953dfa05e5f89c4597acb5,पोटात गॅस होण्याची कारणे व उपाय ： डॉ. सतीश उपळकर ｜ Stomach gas causes,Marathi,Health
67953dfb05e5f89c4597accc,पोटात गोळा येणे यावर घरगुती उपाय ： डॉ सतीश उपळकर ｜ Potat gola yene upay in Marathi,Marathi,Health
67953dfd05e5f89c4597ace3,पोटात जंत झाल्यास काय घरगुती उपाय करावे？： डॉ सतीश उपळकर ｜ Potat jant hone upay,Marathi,Health
67953e0005e5f89c4597acfa,पोटात जळजळ होणे याची कारणे व उपाय ： डॉ सतीश उपळकर ｜ Health Marathi,Marathi,Health
67953e0305e5f89c4597ad11,पोटात डाव्या बाजूला दुखणे यावर घरगुती उपाय ： डॉ सतीश उपळकर ｜ Potat left side pain in Marathi,Marathi,Health
67953e0405e5f89c4597ad28,पोटात नळ भरणे यावर घरगुती उपाय ： डॉ सतीश उपळकर ｜ potat nal yene upay in Marathi,Marathi,Health
67953e0605e5f89c4597ad3f,पोटात पाणी होण्याची कारणे व उपाय ： डॉ सतीश उपळकर ｜ Potat pani hone upay,Marathi,Health
67953e0805e5f89c4597ad56,पोटात मुरडा येणे यावर घरगुती उपाय ： डॉ सतीश उपळकर ｜ Potat murda yene upay in Marathi,Marathi,Health
67953e0b05e5f89c4597ad6d,"पोटातील अल्सर ची लक्षणे, पोटात अल्सर होण्याची कारणे व  उपचार ： डॉ सतीश उपळकर ｜ ulcer in Marathi",Marathi,Health
67953e0d05e5f89c4597ad84,पोटातील उष्णता कमी करण्यासाठी घरगुती उपाय ： डॉ सतीश उपळकर ｜ Potatil ushnata kami karne,Marathi,Health
67953e1005e5f89c4597ad9b,प्रसूतीनंतर आहार - डिलिव्हरीनंतर बाळंतपणातील आहार असा असावा,Marathi,Health
67953e1105e5f89c4597adb2,प्रेग्नंट आहे हे किती दिवसात कळते ： Dr. Satish Upalkar ｜ pregnant ahe he kiti divsat samjte,Marathi,Health
67953e1405e5f89c4597adc9,फणस खाण्याचे फायदे व तोटे - Jackfruit health benefits in Marathi,Marathi,Health
67953e1605e5f89c4597ade0,फिशर कशामुळे होतो व फिशर म्हणजे काय ： Dr Satish Upalkar,Marathi,Health
67953e1805e5f89c4597adf7,बादाम खाण्याचे फायदे व तोटे ： डॉ सतीश उपळकर ｜ Almond benefits in Marathi ： Dr Satish Upalkar,Marathi,Health
67953e1a05e5f89c4597ae0e,बाळ कधी उभे राहते व बाळ उभे राहण्यासाठी काय करावे उपाय？ ： डॉ सतीश उपळकर ｜ baby standing,Marathi,Health
67953e1b05e5f89c4597ae25,बाळ कधी चालते व बाळ लवकर चालण्यासाठी उपाय ： डॉ सतीश उपळकर ｜ Baby walking age & tips,Marathi,Health
67953e1d05e5f89c4597ae3c,बाळ पलटी होण्यास कधी शिकते - बाळ पालथे कधी पडते ते जाणून घ्या..,Marathi,Health
67953e2005e5f89c4597ae53,बाळंतपणानंतर घ्यावयाची काळजी व आहार टिप्स  - डिलिव्हरीनंतर बाळंतपणात घ्यायची काळजी,Marathi,Health
67953e2205e5f89c4597ae6a,बाळंतपणानंतर व्यायाम - डिलिव्हरीनंतर व्यायाम कसा करावा ते जाणून घ्या ｜ Postpartum exercise Marathi,Marathi,Health
67953e2405e5f89c4597ae81,बाळाची मान कधी धरते ते जाणून घ्या..,Marathi,Health
67953e2505e5f89c4597ae98,बाळाला जुलाब लागल्यावर काय करावे घरगुती उपाय ： डॉ सतीश उपळकर ｜ Balala julab hone upay in Marathi,Marathi,Health
67953e2605e5f89c4597aeaf,बीट खाण्याचे फायदे @HealthMarathiChannel,Marathi,Health
67953e2905e5f89c4597aec6,बेंबी जवळ दुखणे याची कारणे व उपाय ： डॉ सतीश उपळकर ｜ bembi madhye dukhane upay in Marathi,Marathi,Health
67953e2b05e5f89c4597aedd,बेंबी मधून पाणी येणे याची कारणे व उपाय ： डॉ सतीश उपळकर ｜ bembitun pani yene upay,Marathi,Health
67953e2e05e5f89c4597aef4,बेंबी मध्ये तेल टाकण्याचे फायदे ： डॉ सतीश उपळकर ｜ Bembit tel taknyache fayde in Marathi,Marathi,Health
67953e3005e5f89c4597af0b,बेंबी सरकणे यावर घरगुती उपाय ： डॉ सतीश उपळकर ｜ Bembi sarkane upay in Marathi,Marathi,Health
67953e3205e5f89c4597af22,बेंबीत एरंडेल तेल टाकण्याचे फायदे Video by Dr Satish Upalkar,Marathi,Health
67953e3405e5f89c4597af39,बेंबीत खोबरेल तेल टाकण्याचे फायदे ： डॉ सतीश उपळकर ｜ Bembit khobrel tel taknyache fayde in Marathi,Marathi,Health
67953e3705e5f89c4597af50,बेलाचे फळ खाण्याचे फायदे व तोटे ： डॉ सतीश उपळकर ｜ Belache fal fayde in Marathi,Marathi,Health
67953e3a05e5f89c4597af67,"ब्लड कॅन्सर ची लक्षणे, कारणे व उपचार - Blood cancer in Marathi information",Marathi,Health
67953e3d05e5f89c4597af7e,भूक न लागण्याची कारणे व उपाय ： डॉ सतीश उपळकर ｜ Bhuk an Lagne upay in Marathi,Marathi,Health
67953e4005e5f89c4597af95,"मंकीपॉक्स ची लक्षणे, कारणे व उपचार ： Dr.  Satish Upalkar ｜ Monkeypox symptoms in Marathi",Marathi,Health
67953e4405e5f89c4597afac,मध खाण्याचे सर्व फायदे ｜ Honey Health Benefits in Marathi language,Marathi,Health
67953e4605e5f89c4597afc3,मधुमेह रुग्णांनी कोणती फळे खावीत याची माहिती - Dr Satish Upalkar,Marathi,Health
67953e4905e5f89c4597afda,"मलेरिया ची लक्षणे, कारणे आणि उपचार ： डॉ सतीश उपळकर ｜ Malaria symptoms & treatments in Marathi",Marathi,Health
67953e4b05e5f89c4597aff1,मळमळ होणे यावर घरगुती उपाय ： डॉ सतीश उपळकर ｜ malmal hone upay in Marathi,Marathi,Health
67953e4d05e5f89c4597b008,मान आखडणे किंवा मान लचकणे यावर उपाय by Dr Satish - Neck stiffness relief in Marathi ｜ HEALTH MARATHI,Marathi,Health
67953e5005e5f89c4597b01f,मुतखडा झाल्यावर काय खावे व मुतखडा झाल्यावर काय खाऊ नये by Dr Satish Upalkar Health Marathi,Marathi,Health
67953e5205e5f89c4597b036,मूळव्याध कशामुळे होतो व त्यावर उपाय ： डॉ सतीश उपळकर,Marathi,Health
67953e5405e5f89c4597b04d,"मूळव्याध कसा बरा होतो याविषयी माहिती by Dr Satish Upalkar CEO, HealthMarathi.com",Marathi,Health
67953e5705e5f89c4597b064,मूळव्याध मध्ये रुग्णांनी काय खाऊ नये व मूळव्याध असल्यास काय खावे ते डॉक्टरांकडून जाणून घ्या..,Marathi,Health
67953e5905e5f89c4597b07b,मूळव्याध वरील घरगुती उपाय आणि आयुर्वेदिक औषध उपचार,Marathi,Health
67953e5b05e5f89c4597b092,मेथी भाजी खाण्याचे फायदे व तोटे ： डॉ सतीश उपळकर ｜ methi bhaji che fayde in marathi,Marathi,Health
67953e5d05e5f89c4597b0a9,युरिक ऍसिड कमी करण्याचे घरगुती उपाय व आयुर्वेदिक उपचार,Marathi,Health
67953e5f05e5f89c4597b0c0,रक्ताची उलटी होण्याची कारणे व उपचार ： डॉ सतीश उपळकर ｜ Raktachi ulti hone in Marathi,Marathi,Health
67953e6105e5f89c4597b0d7,रक्तातील साखरेचे प्रमाण किती असावे लागते याची माहिती ｜ Health Marathi,Marathi,Health
67953e6805e5f89c4597b0ee,रक्ती मुळव्याध वर घरगुती उपाय आणि मूळव्याध मध्ये रक्त पडणे यावर उपाय व आयुर्वेदिक उपचार,Marathi,Health
67953e6b05e5f89c4597b105,लघवी करताना जळजळणे यावर उपाय ： डॉ सतीश उपळकर ｜ laghvi kartana jaljal hone upay in Marathi,Marathi,Health
67953e6e05e5f89c4597b11c,लघवी करताना पोटात दुखणे याची कारणे व उपाय ： डॉ सतीश उपळकर ｜ Laghvi kartana potat dukhne in Marathi,Marathi,Health
67953e7005e5f89c4597b133,लघवी करताना फेस येणे याची कारणे व उपाय ： डॉ सतीश उपळकर,Marathi,Health
67953e7205e5f89c4597b14a,लघवी पिवळी होण्याची कारणे व उपाय ： डॉ सतीश उपळकर ｜ laghvi pivli hone upay in Marathi,Marathi,Health
67953e7505e5f89c4597b161,लघवी लाल होण्याची कारणे व उपाय ： डॉ सतीश उपळकर ｜ Laghvi lal hone in Marathi,Marathi,Health
67953e7705e5f89c4597b178,लघवी साफ होण्यासाठी करायचे घरगुती उपाय ： डॉ सतीश उपळकर ｜ laghavi saf honyasathi upay,Marathi,Health
67953e7905e5f89c4597b18f,लघवी होत नसल्यास करायचे घरगुती उपाय ： डॉ सतीश उपळकर ｜ laghavi hot naahi upay in Marathi,Marathi,Health
67953e7d05e5f89c4597b1a6,लघवीचा वास येणे याची कारणे व उपाय ： डॉ सतीश उपळकर ｜ laghvila vaas yene,Marathi,Health
67953e7f05e5f89c4597b1bd,लघवीच्या जागी आग होणे यावरील घरगुती उपाय ： डॉ सतीश उपळकर ｜ laghvichya jagi aag hone upay,Marathi,Health
67953e8105e5f89c4597b1d4,लघवीच्या जागी खाज येणे याची कारणे व उपाय ： डॉ सतीश उपळकर ｜ laghavi chya jagevar khaj yene upay,Marathi,Health
67953e8305e5f89c4597b1eb,लघवीच्या जागी जळजळ होणे यावरील घरगुती उपाय ： डॉ सतीश उपळकर ｜ laghvichya jagi jaljal hone upay,Marathi,Health
67953e8605e5f89c4597b202,लघवीतून रक्त येण्याची कारणे व उपाय ： डॉ सतीश उपळकर ｜ laghvitun rakt yene upay,Marathi,Health
67953e8705e5f89c4597b219,लघवीला जळजळ होणे यावरील घरगुती उपाय ： डॉ सतीश उपळकर ｜ lagvila jaljal hone upay in Marathi,Marathi,Health
67953e8a05e5f89c4597b230,लवकर शांत झोप येण्यासाठी उपाय by Dr Satish Upalkar #HealthMarathi.com,Marathi,Health
67953e8c05e5f89c4597b247,लसूण खाण्याचे फायदे @HealthMarathiChannel,Marathi,Health
67953e8f05e5f89c4597b25e,लहान बाळ कधी रांगते - बाळ केव्हा रांगायला लागते ते जाणून घ्या..,Marathi,Health
67953e9105e5f89c4597b275,लहान बाळ केव्हा बसते - बाळ बसायला कधी लागते ते जाणून घ्या..,Marathi,Health
67953e9205e5f89c4597b28c,लहान बाळाला लघवी होत नसेल तर काय करावे ： डॉ सतीश उपळकर ｜ lahan balala laghvi hot nahi in Marathi,Marathi,Health
67953e9305e5f89c4597b2a3,लहान बाळाला सर्दी झाल्यावर काय करावे उपाय ： डॉ सतीश उपळकर ｜ balala Sardi hone upay in Marathi,Marathi,Health
67953e9505e5f89c4597b2ba,लिव्हरला सूज कशामुळे येते व त्यावरील उपचार ： डॉ सतीश उपळकर ｜ liver la suj yene in Marathi,Marathi,Health
67953e9905e5f89c4597b2d1,"लेप्टोस्पायरोसिस ची लक्षणे, कारणे आणि उपचार ｜ Leptospirosis symptoms in Marathi ｜ Health Marathi",Marathi,Health
67953e9c05e5f89c4597b2e8,वजन कमी करण्यासाठी उपाय - Weight loss tips in Marathi ｜ Dr Satish - Healthmarathi.com,Marathi,Health
67953e9f05e5f89c4597b2ff,वारंवार लघवीला जावे लागणे याची कारणे व उपाय ： डॉ सतीश उपळकर ｜ Varanvar laghvi yene upay in Marathi,Marathi,Health
67953ea105e5f89c4597b316,व्हेरिकोज व्हेन्स वर सोपा घरगुती उपाय ｜ Varicose veins upay in Marathi by Dr Satish Upalkar,Marathi,Health
67953ea305e5f89c4597b32d,शेंगदाणे खाण्याचे फायदे व तोटे ： डॉ सतीश उपळकर ｜ Peanuts benefits in Marathi by Dr. Satish Upalkar,Marathi,Health
67953ea505e5f89c4597b344,शेपू भाजी खाण्याचे फायदे व तोटे ： डॉ सतीश उपळकर ｜ shepu bhaji che fayde in marathi,Marathi,Health
67953ea605e5f89c4597b35b,शेवग्याच्या शेंगा कोणी व का खाऊ नये ： डॉ सतीश उपळकर ｜ Drumstick side effects in Marathi,Marathi,Health
67953ea905e5f89c4597b372,संडास काळी का होते व त्यावरील उपाय ： डॉ सतीश उपळकर ｜ sandas kali hone upay in Marathi,Marathi,Health
67953eaa05e5f89c4597b389,संडास पातळ होण्यासाठी काय करावे याची माहिती ： डॉ सतीश उपळकर,Marathi,Health
67953eac05e5f89c4597b3a0,संडास पातळ होण्यासाठी घरगुती उपाय ： डॉ सतीश उपळकर ｜ sandas patal honya che upay in Marathi,Marathi,Health
67953eae05e5f89c4597b3b7,संडास मधून फेस पडणे याची कारणे व उपाय ： डॉ सतीश उपळकर ｜ sandas la fes yene upay,Marathi,Health
67953eb005e5f89c4597b3ce,संडास मधून रक्त पडणे याची कारणे व उपाय ： डॉ सतीश उपळकर ｜ sandas madhun rakt padne upay,Marathi,Health
67953eb305e5f89c4597b3e5,संडास वाटे रक्त पडणे यावर घरगुती उपाय ： डॉ सतीश उपळकर ｜ sandas vate rakt padne upay,Marathi,Health
67953eb605e5f89c4597b3fc,संडास साफ न होण्याची कारणे व उपाय ： डॉ सतीश उपळकर ｜ sandas saf n honyachi karane,Marathi,Health
67953eb805e5f89c4597b413,संडास साफ होण्यासाठी आयुर्वेदिक औषध गोळी ： डॉ सतीश उपळकर ｜ sandas saaf hone sathi medicine,Marathi,Health
67953eba05e5f89c4597b42a,संडास साफ होण्यासाठी हे घरगुती उपाय करावे ： डॉ सतीश उपळकर ｜ sandas saf honyasathi upay,Marathi,Health
67953ebc05e5f89c4597b441,संडासच्या जागी आग होणे यावर घरगुती उपाय ： डॉ सतीश उपळकर ｜ Sandas jaagi aag hone upay,Marathi,Health
67953ebe05e5f89c4597b458,संडासच्या जागी कोंब येणे यावरील उपाय ： डॉ सतीश उपळकर,Marathi,Health
67953ec005e5f89c4597b46f,संडासच्या जागी खाज येणे यावर उपाय ： डॉ सतीश उपळकर ｜ Sandas jaagi khaaj yene upay,Marathi,Health
67953ec205e5f89c4597b486,संडासच्या जागी जळजळ होणे यावर घरगुती उपाय ： डॉ सतीश उपळकर ｜ Sandas jaagi jaljal hone upay,Marathi,Health
67953ec405e5f89c4597b49d,संडासच्या जागी फोड येणे यावरील उपाय ： डॉ सतीश उपळकर ｜ Sandas jagi fod yene upay in Marathi,Marathi,Health
67953ec605e5f89c4597b4b4,संडासला खडा होणे याची कारणे व उपाय ： डॉ सतीश उपळकर ｜ sandas khada hone upay in Marathi,Marathi,Health
67953ec805e5f89c4597b4cb,संडासात आव पडणे यावर घरगुती उपाय ： डॉ सतीश उपळकर ｜ aav padne upay in Marathi,Marathi,Health
67953eca05e5f89c4597b4e2,सब्जा बी खाण्याचे फायदे व ते कोणी खाऊ नये ： Dr. Satish Upalkar ｜ Sabja seeds benefits in Marathi,Marathi,Health
67953ecc05e5f89c4597b4f9,सर्दीने नाक जाम होणे यावर घरगुती उपाय ： डॉ सतीश उपळकर,Marathi,Health
67953ecd05e5f89c4597b510,सर्दीमुळे नाक बंद होणे यावर उपाय ： डॉ सतीश उपळकर,Marathi,Health
67953ecf05e5f89c4597b527,सहाव्या महिन्यात बाळाची हालचाल अशी होत असते । 6 month pregnancy baby movement in Marathi,Marathi,Health
67953ed105e5f89c4597b53e,सातव्या महिन्यात बाळाची हालचाल अशी होते - 7 month pregnancy baby movement in Marathi,Marathi,Health
67953ed405e5f89c4597b555,सायकल चालवण्याचे फायदे आणि सायकलचा व्यायाम by Dr Satish - Cycle exercise benefits in Marathi,Marathi,Health
67953ed605e5f89c4597b56c,सारखी लघवी लागणे याची कारणे व उपाय ： डॉ सतीश उपळकर ｜ sarakhi laghvi hone upay in Marathi,Marathi,Health
67953ed705e5f89c4597b583,सारखे ढेकर येणे यावर घरगुती उपाय ： डॉ सतीश उपळकर ｜ Dhekar var upay in Marathi,Marathi,Health
67953eda05e5f89c4597b59a,सिझेरियन नंतर काय खावे व काय खाऊ नये - सिझेरियन डिलिव्हरीनंतर आहार असा असावा डॉ. सतीश यांच्या टिप्स,Marathi,Health
67953edc05e5f89c4597b5b1,सिझेरियन नंतर संबंध किती दिवसांनी ठेवावे ते जाणून घ्या,Marathi,Health
67953ede05e5f89c4597b5c8,सिझेरियन बाळंतपणानंतर काळजी अशी घ्यावी लागते - Cesarean delivery care tips in Marathi,Marathi,Health
67953ee005e5f89c4597b5df,सेंद्रिय गूळ खाण्याचे फायदे जाणून घ्या ｜ Organic Jaggery health benefits in Marathi,Marathi,Health
67953ee505e5f89c4597b5f6,"सोरायसिस म्हणजे काय व सोरायसिस ची लक्षणे, कारणे व उपचार मराठी माहिती ｜ Psoriasis in Marathi",Marathi,Health
67953ee705e5f89c4597b60d,स्नायू बळकट करण्यासाठी आहार असा असावा ： डॉ सतीश उपळकर ｜ Health Marathi,Marathi,Health
67953eeb05e5f89c4597b624,स्मरणशक्ती वाढवण्याचे खास घरगुती उपाय ： डॉ. सतीश उपळकर ｜ Memory increases tips,Marathi,Health
67953eef05e5f89c4597b63b,"स्वाईन फ्ल्यू आजाराची लक्षणे, कारणे व उपचार ｜ Swine Flu in Marathi by Dr Satish Upalkar",Marathi,Health
67953ef105e5f89c4597b652,हाडे मजबूत होण्यासाठी आहार ｜ हाडे मजबूत होण्यासाठी काय खावे ｜ Dr Satish Upalkar,Marathi,Health
67953ef405e5f89c4597b669,हात पाय सुजणे याची कारणे व उपाय ： डॉ सतीश उपळकर ｜ hat pay sujane upay in Marathi,Marathi,Health
67953ef605e5f89c4597b680,हात पाय सुन्न होणे याची कारणे व उपाय ： डॉ सतीश उपळकर ｜ hat pay sunn hone in Marathi,Marathi,Health
67953ef805e5f89c4597b697,हाता पायाला खाज येणे यावरील घरगुती उपाय ： डॉ सतीश उपळकर ｜ Hata payala khaj sutne upay in Marathi,Marathi,Health
67953efa05e5f89c4597b6ae,हाता पायाला घाम येणे याची कारणे व उपाय ： डॉ सतीश उपळकर ｜ Hata payala gham yene upay in Marathi,Marathi,Health
67953efc05e5f89c4597b6c5,हाता पायाला मुंग्या येणे याची कारणे व उपाय ： डॉ सतीश उपळकर ｜ hata payala mungya yene karan and upay,Marathi,Health
67953f0005e5f89c4597b6dc,"हिपॅटायटीस ची लक्षणे, कारणे व उपचार ： डॉ सतीश उपळकर ｜ Hepatitis symptoms in Marathi",Marathi,Health
67953f0105e5f89c4597b6f3,हिरड्या काळ्या पडणे यावर उपाय ： डॉ सतीश उपळकर,Marathi,Health
67953f0305e5f89c4597b70a,हिरड्या दुखणे यावर घरगुती उपाय ： डॉ सतीश उपळकर,Marathi,Health
67953f0605e5f89c4597b721,हिरड्या मजबूत होण्यासाठी घरगुती उपाय ： डॉ सतीश उपळकर ｜ Health Marathi,Marathi,Health
67953f0805e5f89c4597b738,हिरड्या सुजणे यावर घरगुती उपाय ： डॉ सतीश उपळकर,Marathi,Health
67953f0905e5f89c4597b74f,हिरड्यांची सूज कमी करण्यासाठी घरगुती उपाय ： डॉ सतीश उपळकर ｜ Hirdyanchi suj kami karnyasathi upay,Marathi,Health
67953f0b05e5f89c4597b766,हिरड्यातून पू येणे याची कारणे व उपाय ： Dr Satish Upalkar ｜ Health Marathi,Marathi,Health
67953f0d05e5f89c4597b77d,हिरड्यातून रक्त येणे यावरील घरगुती उपाय ： डॉ सतीश उपळकर ｜ @HealthMarathiChannel,Marathi,Health
6795442505e5f89c4597b9a8,#shorts Doctorkade Jatana,Marathi,Health
6795442605e5f89c4597b9bf,#shorts ｜ #Diagnosis ｜ Rognidan ｜ Dr. Neeraj Rayate ｜ Vasudevachi Arogyavani.,Marathi,Health
6795442705e5f89c4597b9d6,#shorts ｜ #tips for Sound Sleep ｜ Dr. Neeraj Rayate ｜ Vasudevachi Arogyavani. #shorts,Marathi,Health
6795442805e5f89c4597b9ed,#shorts ｜ Diagnosis ｜ Family Involvement of Patient ｜ Dr. Neeraj Rayate ｜ Vasudevachi Arogyavani.,Marathi,Health
6795442a05e5f89c4597ba04,#shorts ｜ Latthapanna ｜ Obesity ｜ Dr Neeraj Rayate ｜ Vasudevachi Arogyavani.,Marathi,Health
6795442b05e5f89c4597ba1b,#shorts ｜ Sukhacha Mulmantra ｜ Dr Neeraj Rayate ｜ Vasudevachi Arogyavani.,Marathi,Health
6795442e05e5f89c4597ba32,Acidity- Gastritis ｜ Dr. Neeraj Rayate ｜ Vasudevachi Arogyavani ｜ Marathi Podcast,Marathi,Health
6795443005e5f89c4597ba49,Allergy： Sardi-Padse ｜ Dr. Neeraj Rayate ｜ Vasudevachi Arogyavani ｜ Marathi Podcast,Marathi,Health
6795443405e5f89c4597ba60,Anarogyaviruddha Ladaa ｜ Dr. Neeraj Rayate ｜ Vasudevachi Arogyavani.,Marathi,Health
6795443705e5f89c4597ba77,Annanalikecha Cancer｜ Dr. Neeraj Rayate ｜ Vasudevachi Arogyavani ｜ Marathi Podcast,Marathi,Health
6795443b05e5f89c4597ba8e,Annanaliketla Adthala ｜ Dr. Neeraj Rayate ｜ Vasudevachi Arogyavani ｜ Marathi Podcast,Marathi,Health
6795443d05e5f89c4597baa5,Anuvaunshikta & Anarogya ｜ Hereditary and Diseases ｜ Dr. Neeraj Rayate ｜ Vasudevachi Arogyavani.,Marathi,Health
6795444105e5f89c4597babc,Apachan ｜ Indigestion ｜ Dr. Neeraj Rayate ｜ Vasudevachi Arogyavani ｜ Marathi Podcast,Marathi,Health
6795444605e5f89c4597bad3,Apli Mansikta & Anarogya ｜ Dr. Neeraj Rayate ｜ Vasudevachi Arogyavani ｜ Marathi Podcast,Marathi,Health
6795444905e5f89c4597baea,Appendix ｜ Dr. Neeraj Rayate ｜ Vasudevachi Arogyavani ｜ Marathi Podcast,Marathi,Health
6795444c05e5f89c4597bb01,Arogyachi Gurukilli ｜ Dr Neeraj Rayate ｜ Vasudevachi Arogyavani.,Marathi,Health
6795445005e5f89c4597bb18,Arogyavahini ｜ Dr Neeraj Rayate ｜ Vasudevachi Arogyavani.,Marathi,Health
6795445405e5f89c4597bb2f,Arogyavedha - wisdom of wellness ｜ Dr Neeraj Rayate ｜ Vasudevachi Arogyavani.,Marathi,Health
6795445805e5f89c4597bb46,Ataditle Adthaley ｜ Dr. Neeraj Rayate ｜ Vasudevachi Arogyavani ｜ Marathi Podcast,Marathi,Health
6795445c05e5f89c4597bb5d,Auo & Amaunsha ｜ Dr. Neeraj Rayate ｜ Vasudevachi Arogyavani ｜ Marathi Podcast,Marathi,Health
6795446405e5f89c4597bb74,BTS of AayushmanBhav ｜ Dr. Neeraj Rayate ｜ Vasudevachi Arogyavani.,Marathi,Health
6795446805e5f89c4597bb8b,Backpain ｜ Pathdukhi ｜ Dr. Neeraj Rayate ｜ Vasudevachi Arogyavani ｜ Marathi Podcast,Marathi,Health
6795446a05e5f89c4597bba3,Bariatric Treatment- for Diabetes ｜ मधुमेहिन्सती-बॅरिएट्रिक उपचार｜ Dr. Neeraj Rayate ｜ Marathi,Marathi,Health
6795446d05e5f89c4597bbba,Bleeding from Motions ｜ Sandasvatey Raktrastrav ｜ Dr. Neeraj Rayate ｜ Vasudevachi Arogyavani,Marathi,Health
6795447105e5f89c4597bbd1,Cancer ｜ Dr. Neeraj Rayate ｜ Vasudevachi Arogyavani ｜ Marathi Podcast,Marathi,Health
6795447405e5f89c4597bbe8,Cold and Cough ｜ सर्दी आणि खोकला ｜ Dr. Neeraj Rayate ｜ Vasudevachi Arogyavani ｜ Marathi Podcast,Marathi,Health
6795447805e5f89c4597bbff,Constipation ｜ मलावरोध ｜ Dr. Neeraj Rayate ｜ Vasudevachi Arogyavani ｜ Marathi Podcast,Marathi,Health
6795447c05e5f89c4597bc16,Cystitis ｜ सिस्टिटिस ｜ Dr. Neeraj Rayate ｜ Vasudevachi Arogyavani ｜ Marathi Podcast,Marathi,Health
6795448005e5f89c4597bc2d,Daily Routine - Dincharya Part 1｜ Dr Neeraj Rayate ｜ Vasudevachi Arogyavani.,Marathi,Health
6795448205e5f89c4597bc44,Daily Routine - Dincharya Part 2 ｜ Dr Neeraj Rayate ｜ Vasudevachi Arogyavani.,Marathi,Health
6795448505e5f89c4597bc5b,Dementia ｜ Dr. Neeraj Rayate ｜ Vasudevachi Arogyavani ｜ Marathi Podcast,Marathi,Health
6795448805e5f89c4597bc72,Diarrhea ｜ जुलाब ｜ Dr. Neeraj Rayate ｜ Vasudevachi Arogyavani ｜ Marathi Podcast,Marathi,Health
6795448c05e5f89c4597bc8e,Doctorkade Jatana Planning for a Doctor's Visit？ ｜ Dr. Neeraj Rayate ｜ Vasudevachi Arogyavani.,Marathi,Health
6795448f05e5f89c4597bca5,Dysentery ｜ Dr. Neeraj Rayate ｜ Vasudevachi Arogyavani ｜ Marathi Podcast,Marathi,Health
6795449305e5f89c4597bcbc,Epilepsy ｜ Dr. Neeraj Rayate ｜ Vasudevachi Arogyavani ｜ Marathi Podcast,Marathi,Health
6795449605e5f89c4597bcd3,Gallstones ｜ Pittashayatil Khade ｜ Dr. Neeraj Rayate ｜ Vasudevachi Arogyavani ｜ Marathi Podcast,Marathi,Health
6795449a05e5f89c4597bcea,Headache Part 2 ｜ Dokedukhiche Vedha ｜ Dr. Neeraj Rayate ｜ Vasudevachi Arogyavani ｜ Marathi Podcast,Marathi,Health
6795449d05e5f89c4597bd01,Headache ｜ Dokedukhi ｜ Dr. Neeraj Rayate ｜ Vasudevachi Arogyavani ｜ Marathi Podcast,Marathi,Health
6795449f05e5f89c4597bd18,Heevtap - Malaria ｜ Dr. Neeraj Rayate ｜ Vasudevachi Arogyavani ｜ Marathi Podcast,Marathi,Health
